state,county,zip_code,community_name,slug,community_url
UT,Duchesne,84066,Roosevelt (84066),roosevelt-84066,https://homesignal.net/community.html?zip=84066
UT,Duchesne,84072,Tabiona (84072),tabiona-84072,https://homesignal.net/community.html?zip=84072
UT,Duchesne,84073,Talmage (84073),talmage-84073,https://homesignal.net/community.html?zip=84073
UT,Emery,84513,Castle Dale (84513),castle-dale-84513,https://homesignal.net/community.html?zip=84513
UT,Emery,84516,Clawson (84516),clawson-84516,https://homesignal.net/community.html?zip=84516
UT,Emery,84518,Cleveland (84518),cleveland-84518,https://homesignal.net/community.html?zip=84518
UT,Emery,84521,Elmo (84521),elmo-84521,https://homesignal.net/community.html?zip=84521
UT,Emery,84522,Emery (84522),emery-84522,https://homesignal.net/community.html?zip=84522
UT,Emery,84523,Ferron (84523),ferron-84523,https://homesignal.net/community.html?zip=84523
UT,Emery,84525,Green River (84525),green-river-84525,https://homesignal.net/community.html?zip=84525
UT,Emery,84528,Huntington (84528),huntington-84528,https://homesignal.net/community.html?zip=84528
UT,Emery,84537,Orangeville (84537),orangeville-84537,https://homesignal.net/community.html?zip=84537
UT,Garfield,84712,Antimony (84712),antimony-84712,https://homesignal.net/community.html?zip=84712
UT,Garfield,84716,Boulder (84716),boulder-84716,https://homesignal.net/community.html?zip=84716
UT,Garfield,84717,Bryce Canyon (84717),bryce-canyon-84717,https://homesignal.net/community.html?zip=84717
UT,Garfield,84718,Cannonville (84718),cannonville-84718,https://homesignal.net/community.html?zip=84718
UT,Garfield,84726,Escalante (84726),escalante-84726,https://homesignal.net/community.html?zip=84726
UT,Garfield,84735,Hatch (84735),hatch-84735,https://homesignal.net/community.html?zip=84735
UT,Garfield,84736,Henrieville (84736),henrieville-84736,https://homesignal.net/community.html?zip=84736
UT,Garfield,84759,Panguitch (84759),panguitch-84759,https://homesignal.net/community.html?zip=84759
UT,Garfield,84764,Bryce (84764),bryce-84764,https://homesignal.net/community.html?zip=84764
UT,Garfield,84776,Tropic (84776),tropic-84776,https://homesignal.net/community.html?zip=84776
UT,Grand,84515,Cisco (84515),cisco-84515,https://homesignal.net/community.html?zip=84515
UT,Grand,84532,Moab (84532),moab-84532,https://homesignal.net/community.html?zip=84532
UT,Grand,84540,Thompson (84540),thompson-84540,https://homesignal.net/community.html?zip=84540
UT,Iron,84714,Beryl (84714),beryl-84714,https://homesignal.net/community.html?zip=84714
UT,Iron,84719,Brian Head (84719),brian-head-84719,https://homesignal.net/community.html?zip=84719
UT,Iron,84720,Cedar City (84720),cedar-city-84720,https://homesignal.net/community.html?zip=84720
UT,Iron,84721,Cedar City (84721),cedar-city-84721,https://homesignal.net/community.html?zip=84721
UT,Iron,84742,Kanarraville (84742),kanarraville-84742,https://homesignal.net/community.html?zip=84742
UT,Iron,84753,Modena (84753),modena-84753,https://homesignal.net/community.html?zip=84753
UT,Iron,84756,Newcastle (84756),newcastle-84756,https://homesignal.net/community.html?zip=84756
UT,Iron,84760,Paragonah (84760),paragonah-84760,https://homesignal.net/community.html?zip=84760
UT,Iron,84761,Parowan (84761),parowan-84761,https://homesignal.net/community.html?zip=84761
UT,Iron,84772,Summit (84772),summit-84772,https://homesignal.net/community.html?zip=84772
UT,Juab,84628,Eureka (84628),eureka-84628,https://homesignal.net/community.html?zip=84628
UT,Juab,84639,Levan (84639),levan-84639,https://homesignal.net/community.html?zip=84639
UT,Juab,84645,Mona (84645),mona-84645,https://homesignal.net/community.html?zip=84645
UT,Juab,84648,Nephi (84648),nephi-84648,https://homesignal.net/community.html?zip=84648
UT,Kane,84533,Lake Powell (84533),lake-powell-84533,https://homesignal.net/community.html?zip=84533
UT,Kane,84710,Alton (84710),alton-84710,https://homesignal.net/community.html?zip=84710
UT,Kane,84729,Glendale (84729),glendale-84729,https://homesignal.net/community.html?zip=84729
UT,Kane,84741,Kanab (84741),kanab-84741,https://homesignal.net/community.html?zip=84741
UT,Kane,84755,Mount Carmel (84755),mount-carmel-84755,https://homesignal.net/community.html?zip=84755
UT,Kane,84758,Orderville (84758),orderville-84758,https://homesignal.net/community.html?zip=84758
UT,Kane,84762,Duck Creek Village (84762),duck-creek-village-84762,https://homesignal.net/community.html?zip=84762
UT,Millard,84624,Delta (84624),delta-84624,https://homesignal.net/community.html?zip=84624
UT,Millard,84631,Fillmore (84631),fillmore-84631,https://homesignal.net/community.html?zip=84631
UT,Millard,84635,Hinckley (84635),hinckley-84635,https://homesignal.net/community.html?zip=84635
UT,Millard,84636,Holden (84636),holden-84636,https://homesignal.net/community.html?zip=84636
UT,Millard,84637,Kanosh (84637),kanosh-84637,https://homesignal.net/community.html?zip=84637
UT,Millard,84638,Leamington (84638),leamington-84638,https://homesignal.net/community.html?zip=84638
UT,Millard,84640,Lynndyl (84640),lynndyl-84640,https://homesignal.net/community.html?zip=84640
UT,Millard,84644,Meadow (84644),meadow-84644,https://homesignal.net/community.html?zip=84644
UT,Millard,84649,Oak City (84649),oak-city-84649,https://homesignal.net/community.html?zip=84649
UT,Millard,84656,Scipio (84656),scipio-84656,https://homesignal.net/community.html?zip=84656
UT,Millard,84728,Garrison (84728),garrison-84728,https://homesignal.net/community.html?zip=84728
UT,Morgan,84018,Croydon (84018),croydon-84018,https://homesignal.net/community.html?zip=84018
UT,Morgan,84050,Morgan (84050),morgan-84050,https://homesignal.net/community.html?zip=84050
UT,Piute,84723,Circleville (84723),circleville-84723,https://homesignal.net/community.html?zip=84723
UT,Piute,84732,Greenwich (84732),greenwich-84732,https://homesignal.net/community.html?zip=84732
UT,Piute,84740,Junction (84740),junction-84740,https://homesignal.net/community.html?zip=84740
UT,Piute,84743,Kingston (84743),kingston-84743,https://homesignal.net/community.html?zip=84743
UT,Piute,84750,Marysvale (84750),marysvale-84750,https://homesignal.net/community.html?zip=84750
UT,Rich,84028,Garden City (84028),garden-city-84028,https://homesignal.net/community.html?zip=84028
UT,Rich,84038,Laketown (84038),laketown-84038,https://homesignal.net/community.html?zip=84038
UT,Rich,84064,Randolph (84064),randolph-84064,https://homesignal.net/community.html?zip=84064
UT,Rich,84086,Woodruff (84086),woodruff-84086,https://homesignal.net/community.html?zip=84086
UT,Salt Lake,84006,Bingham Canyon / Copperton (84006),bingham-canyon-copperton-84006,https://homesignal.net/community.html?zip=84006
UT,Salt Lake,84020,Draper (84020),draper-84020,https://homesignal.net/community.html?zip=84020
UT,Salt Lake,84044,Magna (84044),magna-84044,https://homesignal.net/community.html?zip=84044
UT,Salt Lake,84047,Midvale (84047),midvale-84047,https://homesignal.net/community.html?zip=84047
UT,Salt Lake,84065,Herriman / Riverton / Bluffdale (84065),herriman-riverton-bluffdale-84065,https://homesignal.net/community.html?zip=84065
UT,Salt Lake,84070,Sandy (84070),sandy-84070,https://homesignal.net/community.html?zip=84070
UT,Salt Lake,84084,West Jordan (84084),west-jordan-84084,https://homesignal.net/community.html?zip=84084
UT,Salt Lake,84088,West Jordan (84088),west-jordan-84088,https://homesignal.net/community.html?zip=84088
UT,Salt Lake,84092,Sandy / Alta (84092),sandy-alta-84092,https://homesignal.net/community.html?zip=84092
UT,Salt Lake,84093,Sandy (84093),sandy-84093,https://homesignal.net/community.html?zip=84093
UT,Salt Lake,84094,Sandy (84094),sandy-84094,https://homesignal.net/community.html?zip=84094
UT,Salt Lake,84095,South Jordan / Riverton (84095),south-jordan-riverton-84095,https://homesignal.net/community.html?zip=84095
UT,Salt Lake,84096,Herriman (84096),herriman-84096,https://homesignal.net/community.html?zip=84096
UT,Salt Lake,84101,Salt Lake City (84101),salt-lake-city-84101,https://homesignal.net/community.html?zip=84101
UT,Salt Lake,84102,Salt Lake City (84102),salt-lake-city-84102,https://homesignal.net/community.html?zip=84102
UT,Salt Lake,84103,Salt Lake City (84103),salt-lake-city-84103,https://homesignal.net/community.html?zip=84103
UT,Salt Lake,84104,Salt Lake City (84104),salt-lake-city-84104,https://homesignal.net/community.html?zip=84104
UT,Salt Lake,84105,Salt Lake City (84105),salt-lake-city-84105,https://homesignal.net/community.html?zip=84105
UT,Salt Lake,84106,Salt Lake City / Millcreek (84106),salt-lake-city-millcreek-84106,https://homesignal.net/community.html?zip=84106
UT,Salt Lake,84107,Murray (84107),murray-84107,https://homesignal.net/community.html?zip=84107
UT,Salt Lake,84108,Salt Lake City (84108),salt-lake-city-84108,https://homesignal.net/community.html?zip=84108
UT,Salt Lake,84109,Salt Lake City (84109),salt-lake-city-84109,https://homesignal.net/community.html?zip=84109
UT,Salt Lake,84111,Salt Lake City (84111),salt-lake-city-84111,https://homesignal.net/community.html?zip=84111
UT,Salt Lake,84112,University of Utah (84112),university-of-utah-84112,https://homesignal.net/community.html?zip=84112
UT,Salt Lake,84113,Salt Lake City (84113),salt-lake-city-84113,https://homesignal.net/community.html?zip=84113
UT,Salt Lake,84115,Salt Lake City / South Salt Lake (84115),salt-lake-city-south-salt-lake-84115,https://homesignal.net/community.html?zip=84115
UT,Salt Lake,84116,Salt Lake City (84116),salt-lake-city-84116,https://homesignal.net/community.html?zip=84116
UT,Salt Lake,84117,Holladay (84117),holladay-84117,https://homesignal.net/community.html?zip=84117
UT,Salt Lake,84118,Kearns / Taylorsville (84118),kearns-taylorsville-84118,https://homesignal.net/community.html?zip=84118
UT,Salt Lake,84119,West Valley City / Taylorsville (84119),west-valley-city-taylorsville-84119,https://homesignal.net/community.html?zip=84119
UT,Salt Lake,84120,West Valley City (84120),west-valley-city-84120,https://homesignal.net/community.html?zip=84120
UT,Salt Lake,84121,Cottonwood Heights / Holladay (84121),cottonwood-heights-holladay-84121,https://homesignal.net/community.html?zip=84121
UT,Salt Lake,84123,Murray / Taylorsville (84123),murray-taylorsville-84123,https://homesignal.net/community.html?zip=84123
UT,Salt Lake,84124,Holladay (84124),holladay-84124,https://homesignal.net/community.html?zip=84124
UT,Salt Lake,84128,West Valley City (84128),west-valley-city-84128,https://homesignal.net/community.html?zip=84128
UT,Salt Lake,84129,Taylorsville (84129),taylorsville-84129,https://homesignal.net/community.html?zip=84129
UT,San Juan,84510,Aneth (84510),aneth-84510,https://homesignal.net/community.html?zip=84510
UT,San Juan,84511,Blanding (84511),blanding-84511,https://homesignal.net/community.html?zip=84511
UT,San Juan,84512,Bluff (84512),bluff-84512,https://homesignal.net/community.html?zip=84512
UT,San Juan,84530,La Sal (84530),la-sal-84530,https://homesignal.net/community.html?zip=84530
UT,San Juan,84531,Mexican Hat (84531),mexican-hat-84531,https://homesignal.net/community.html?zip=84531
UT,San Juan,84534,Montezuma Creek (84534),montezuma-creek-84534,https://homesignal.net/community.html?zip=84534
UT,San Juan,84535,Monticello (84535),monticello-84535,https://homesignal.net/community.html?zip=84535
UT,San Juan,84536,Monument Valley (84536),monument-valley-84536,https://homesignal.net/community.html?zip=84536
UT,Sanpete,84621,Axtell (84621),axtell-84621,https://homesignal.net/community.html?zip=84621
UT,Sanpete,84622,Centerfield (84622),centerfield-84622,https://homesignal.net/community.html?zip=84622
UT,Sanpete,84623,Chester (84623),chester-84623,https://homesignal.net/community.html?zip=84623
UT,Sanpete,84627,Ephraim (84627),ephraim-84627,https://homesignal.net/community.html?zip=84627
UT,Sanpete,84629,Fairview (84629),fairview-84629,https://homesignal.net/community.html?zip=84629
UT,Sanpete,84630,Fayette (84630),fayette-84630,https://homesignal.net/community.html?zip=84630
UT,Sanpete,84632,Fountain Green (84632),fountain-green-84632,https://homesignal.net/community.html?zip=84632
UT,Sanpete,84634,Gunnison (84634),gunnison-84634,https://homesignal.net/community.html?zip=84634
UT,Sanpete,84642,Manti (84642),manti-84642,https://homesignal.net/community.html?zip=84642
UT,Sanpete,84643,Mayfield (84643),mayfield-84643,https://homesignal.net/community.html?zip=84643
UT,Sanpete,84646,Moroni (84646),moroni-84646,https://homesignal.net/community.html?zip=84646
UT,Sanpete,84647,Mount Pleasant (84647),mount-pleasant-84647,https://homesignal.net/community.html?zip=84647
UT,Sanpete,84662,Spring City (84662),spring-city-84662,https://homesignal.net/community.html?zip=84662
UT,Sanpete,84667,Wales (84667),wales-84667,https://homesignal.net/community.html?zip=84667
UT,Sevier,84620,Aurora (84620),aurora-84620,https://homesignal.net/community.html?zip=84620
UT,Sevier,84652,Redmond (84652),redmond-84652,https://homesignal.net/community.html?zip=84652
UT,Sevier,84654,Salina (84654),salina-84654,https://homesignal.net/community.html?zip=84654
UT,Sevier,84657,Sigurd (84657),sigurd-84657,https://homesignal.net/community.html?zip=84657
UT,Sevier,84701,Richfield (84701),richfield-84701,https://homesignal.net/community.html?zip=84701
UT,Sevier,84711,Annabella (84711),annabella-84711,https://homesignal.net/community.html?zip=84711
UT,Sevier,84724,Elsinore (84724),elsinore-84724,https://homesignal.net/community.html?zip=84724
UT,Sevier,84730,Glenwood (84730),glenwood-84730,https://homesignal.net/community.html?zip=84730
UT,Sevier,84739,Joseph (84739),joseph-84739,https://homesignal.net/community.html?zip=84739
UT,Sevier,84744,Koosharem (84744),koosharem-84744,https://homesignal.net/community.html?zip=84744
UT,Sevier,84754,Monroe (84754),monroe-84754,https://homesignal.net/community.html?zip=84754
UT,Sevier,84766,Sevier (84766),sevier-84766,https://homesignal.net/community.html?zip=84766
UT,Summit,84017,Coalville (84017),coalville-84017,https://homesignal.net/community.html?zip=84017
UT,Summit,84024,Echo (84024),echo-84024,https://homesignal.net/community.html?zip=84024
UT,Summit,84033,Henefer (84033),henefer-84033,https://homesignal.net/community.html?zip=84033
UT,Summit,84036,Kamas (84036),kamas-84036,https://homesignal.net/community.html?zip=84036
UT,Summit,84055,Oakley (84055),oakley-84055,https://homesignal.net/community.html?zip=84055
UT,Summit,84060,Park City (84060),park-city-84060,https://homesignal.net/community.html?zip=84060
UT,Summit,84061,Peoa (84061),peoa-84061,https://homesignal.net/community.html?zip=84061
UT,Summit,84068,Park City (84068),park-city-84068,https://homesignal.net/community.html?zip=84068
UT,Summit,84098,Park City (84098),park-city-84098,https://homesignal.net/community.html?zip=84098
UT,Tooele,84022,Dugway (84022),dugway-84022,https://homesignal.net/community.html?zip=84022
UT,Tooele,84029,Grantsville (84029),grantsville-84029,https://homesignal.net/community.html?zip=84029
UT,Tooele,84034,Ibapah (84034),ibapah-84034,https://homesignal.net/community.html?zip=84034
